id	scope
1gt8.SF4_D_1028_oxidoreductase_1.3.1.2	a.1.2.0
1gt8.FMN_D_1030_oxidoreductase_1.3.1.2	a.1.2.0
1gt8.NDP_D_1032_NDP-oxidoreductase_1.3.1.2	a.1.2.0
1gt8.NDP_D_1032_oxidoreductase_1.3.1.2	a.1.2.0
1gt8.FAD_D_1031_oxidoreductase_1.3.1.2	a.1.2.0
3vr8.SF4_B_302_oxidoreductase_3.6.3.15	a.1.2.0
3vr8.F3S_B_303_oxidoreductase_3.6.3.15	a.1.2.0
3vr8.SF4_F_302_oxidoreductase_3.6.3.15	a.1.2.0
3vr8.F3S_F_303_oxidoreductase_3.6.3.15	a.1.2.0
3vr8.SF4_F_302_oxidoreductase_3.6.3.15	a.1.2.0
3vr8.F3S_F_303_oxidoreductase_3.6.3.15	a.1.2.0
3vr8.SF4_F_302_oxidoreductase_3.6.3.15	a.1.2.0
3vr8.F3S_F_303_oxidoreductase_3.6.3.15	a.1.2.0
2nyb.FE2_A_193_oxidoreductase_1.15.1.1	a.2.11.1
2nyb.FE2_B_193_oxidoreductase_1.15.1.1	a.2.11.1
2nyb.FE2_C_193_oxidoreductase_1.15.1.1	a.2.11.1
2nyb.FE2_D_193_oxidoreductase_1.15.1.1	a.2.11.1
3bfr.MN3_A_216_oxidoreductase_1.15.1.1	a.2.11.1
1pm9.MN3_A_200_oxidoreductase_1.15.1.1	a.2.11.1
1pm9.MN3_B_200_oxidoreductase_1.15.1.1	a.2.11.1
1var.MN3_A_199_oxidoreductase_1.15.1.1	a.2.11.1
1var.MN3_B_199_oxidoreductase_1.15.1.1	a.2.11.1
1var.MN3_B_199_oxidoreductase_1.15.1.1	a.2.11.1
1var.MN3_B_199_oxidoreductase_1.15.1.1	a.2.11.1
1var.MN3_B_199_oxidoreductase_1.15.1.1	a.2.11.1
1var.MN3_B_199_oxidoreductase_1.15.1.1	a.2.11.1
2bkb.FE2_A_1193_oxidoreductase_1.15.1.1	a.2.11.1
2bkb.FE2_B_1393_oxidoreductase_1.15.1.1	a.2.11.1
2bkb.FE2_C_1193_oxidoreductase_1.15.1.1	a.2.11.1
2bkb.FE2_D_1393_oxidoreductase_1.15.1.1	a.2.11.1
2bkb.FE2_D_1393_oxidoreductase_1.15.1.1	a.2.11.1
2bkb.FE2_D_1393_oxidoreductase_1.15.1.1	a.2.11.1
4br6.MN3_A_301_oxidoreductase_1.15.1.1	a.2.11.0
4br6.MN3_B_301_oxidoreductase_1.15.1.1	a.2.11.0
4br6.MN3_C_301_oxidoreductase_1.15.1.1	a.2.11.0
4br6.MN3_D_301_oxidoreductase_1.15.1.1	a.2.11.0
3tqj.FE2_A_1001_oxidoreductase_1.15.1.1	a.2.11.0
3tqj.FE2_B_1001_oxidoreductase_1.15.1.1	a.2.11.0
4f2n.FE2_A_300_oxidoreductase_1.15.1.1	a.2.11.0
4f2n.FE2_B_300_oxidoreductase_1.15.1.1	a.2.11.0
4f2n.FE2_C_300_oxidoreductase_1.15.1.1	a.2.11.0
4f2n.FE2_D_300_oxidoreductase_1.15.1.1	a.2.11.0
4f2n.FE2_E_300_oxidoreductase_1.15.1.1	a.2.11.0
4f2n.FE2_F_300_oxidoreductase_1.15.1.1	a.2.11.0
4f2n.FE2_G_300_oxidoreductase_1.15.1.1	a.2.11.0
4f2n.FE2_H_300_oxidoreductase_1.15.1.1	a.2.11.0
4f2n.FE2_I_300_oxidoreductase_1.15.1.1	a.2.11.0
4f2n.FE2_J_300_oxidoreductase_1.15.1.1	a.2.11.0
4f2n.FE2_K_300_oxidoreductase_1.15.1.1	a.2.11.0
4f2n.FE2_L_300_oxidoreductase_1.15.1.1	a.2.11.0
4f2n.FE2_L_300_oxidoreductase_1.15.1.1	a.2.11.0
4f2n.FE2_L_300_oxidoreductase_1.15.1.1	a.2.11.0
2goj.FE2_A_198_oxidoreductase_1.15.1.1	a.2.11.0
2goj.FE2_B_198_oxidoreductase_1.15.1.1	a.2.11.0
4l2d.FE2_A_201_oxidoreductase_1.15.1.1	a.2.11.0
4l2d.FE2_B_201_oxidoreductase_1.15.1.1	a.2.11.0
4l2d.FE2_C_201_oxidoreductase_1.15.1.1	a.2.11.0
4l2d.FE2_D_201_oxidoreductase_1.15.1.1	a.2.11.0
4h3e.FE2_A_301_oxidoreductase_1.15.1.1	a.2.11.0
4h3e.FE2_B_301_oxidoreductase_1.15.1.1	a.2.11.0
2gpc.FE2_A_195_oxidoreductase_2.4.1.1	a.2.11.0
2gpc.FE2_B_195_oxidoreductase_2.4.1.1	a.2.11.0
1qks.HEC_A_601_oxidoreductase_3.1.1.5	a.3.1.2
1qks.DHE_A_602_oxidoreductase_3.1.1.5	a.3.1.2
1qks.HEC_B_601_oxidoreductase_3.1.1.5	a.3.1.2
1qks.DHE_B_602_oxidoreductase_3.1.1.5	a.3.1.2
1e2r.HEC_A_601_oxidoreductase_1.7.2.1	a.3.1.2
1e2r.DHE_A_602_oxidoreductase_1.7.2.1	a.3.1.2
1e2r.HEC_B_601_oxidoreductase_1.7.2.1	a.3.1.2
1gq1.HEC_A_601_oxidoreductase_1.9.3.2	a.3.1.2
1gq1.DHE_A_602_oxidoreductase_1.9.3.2	a.3.1.2
1gq1.HEC_B_601_oxidoreductase_1.9.3.2	a.3.1.2
1gq1.DHE_B_602_oxidoreductase_1.9.3.2	a.3.1.2
1hj5.HEC_A_601_oxidoreductase_3.2.1.8	a.3.1.2
1hj5.DHE_A_602_oxidoreductase_3.2.1.8	a.3.1.2
1hj5.HEC_B_601_oxidoreductase_3.2.1.8	a.3.1.2
1hj5.DHE_B_602_oxidoreductase_3.2.1.8	a.3.1.2
1dy7.HEC_B_601_oxidoreductase_1.7.2.1	a.3.1.2
1dy7.DHE_B_602_oxidoreductase_1.7.2.1	a.3.1.2
1hj3.DHE_A_602_oxidoreductase_3.2.1.8	a.3.1.2
1hj3.HEC_B_601_oxidoreductase_3.2.1.8	a.3.1.2
1hj3.DHE_B_602_oxidoreductase_3.2.1.8	a.3.1.2
1hj4.DHE_A_602_oxidoreductase_3.2.1.8	a.3.1.2
1hj4.HEC_B_601_oxidoreductase_3.2.1.8	a.3.1.2
1hj4.DHE_B_602_oxidoreductase_3.2.1.8	a.3.1.2
1aoq.DHE_A_602_oxidoreductase_1.8.1.2	a.3.1.2
1aoq.HEM_B_601_oxidoreductase_1.8.1.2	a.3.1.2
1aoq.DHE_B_602_oxidoreductase_1.8.1.2	a.3.1.2
1aom.HEM_B_601_oxidoreductase_3.1.1.4	a.3.1.2
1aom.DHE_B_602_oxidoreductase_3.1.1.4	a.3.1.2
1aof.HEM_A_601_oxidoreductase_1.5.1.3	a.3.1.2
1aof.DHE_A_602_oxidoreductase_1.5.1.3	a.3.1.2
1aof.HEM_B_601_oxidoreductase_1.5.1.3	a.3.1.2
1aof.DHE_B_602_oxidoreductase_1.5.1.3	a.3.1.2
1h9x.HEC_A_601_oxidoreductase_4.2.1.1	a.3.1.2
1h9x.DHE_A_602_oxidoreductase_4.2.1.1	a.3.1.2
1h9x.HEC_B_601_oxidoreductase_4.2.1.1	a.3.1.2
1h9x.DHE_B_602_oxidoreductase_4.2.1.1	a.3.1.2
1hcm.HEC_A_601_oxidoreductase_2.7.1.37	a.3.1.2
1hcm.DHE_A_602_oxidoreductase_2.7.1.37	a.3.1.2
1hcm.HEC_B_601_oxidoreductase_2.7.1.37	a.3.1.2
1hcm.DHE_B_602_oxidoreductase_2.7.1.37	a.3.1.2
1h9y.HEC_A_601_oxidoreductase_4.2.1.1	a.3.1.2
1h9y.DHE_A_602_oxidoreductase_4.2.1.1	a.3.1.2
1h9y.HEC_B_601_oxidoreductase_4.2.1.1	a.3.1.2
1h9y.DHE_B_602_oxidoreductase_4.2.1.1	a.3.1.2
1nir.HEC_A_601_nitritereductase_1.9.3.2	a.3.1.2
1nir.HEC_B_601_nitritereductase_1.9.3.2	a.3.1.2
1gjq.HEC_A_601_oxidoreductase_1.9.3.2	a.3.1.2
1gjq.DHE_A_602_oxidoreductase_1.9.3.2	a.3.1.2
1gjq.HEC_B_601_oxidoreductase_1.9.3.2	a.3.1.2
1gjq.DHE_B_602_oxidoreductase_1.9.3.2	a.3.1.2
1hzu.HEC_A_601_oxidoreductase_1.9.3.2	a.3.1.2
1hzu.DHE_A_602_oxidoreductase_1.9.3.2	a.3.1.2
1nno.HEC_A_601_oxidoreductase_1.9.3.2	a.3.1.2
1nno.DHE_A_602_oxidoreductase_1.9.3.2	a.3.1.2
1nno.HEC_B_601_oxidoreductase_1.9.3.2	a.3.1.2
1nno.DHE_B_602_oxidoreductase_1.9.3.2	a.3.1.2
1hzv.HEC_A_601_oxidoreductase_1.9.3.2	a.3.1.2
1hzv.DHE_A_602_oxidoreductase_1.9.3.2	a.3.1.2
1n15.HEC_A_601_oxidoreductase_1.9.3.2	a.3.1.2
1n15.HEC_B_601_oxidoreductase_1.9.3.2	a.3.1.2
1n50.HEC_A_601_oxidoreductase_1.9.3.2	a.3.1.2
1n50.HEC_B_601_oxidoreductase_1.9.3.2	a.3.1.2
1n90.HEC_A_601_oxidoreductase_1.9.3.2	a.3.1.2
1n90.HEC_B_601_oxidoreductase_1.9.3.2	a.3.1.2
1bl9.HEC_A_601_oxidoreductase_1.9.3.2	a.3.1.2
1bl9.DHE_A_602_oxidoreductase_1.9.3.2	a.3.1.2
1bl9.HEC_B_601_oxidoreductase_1.9.3.2	a.3.1.2
1bl9.DHE_B_602_oxidoreductase_1.9.3.2	a.3.1.2
3cx5.HEM_D_4003_oxidoreductase_1.10.2.2	a.3.1.3
3cx5.HEM_O_4023_oxidoreductase_1.10.2.2	a.3.1.3
3cx5.HEM_O_4023_oxidoreductase_1.10.2.2	a.3.1.3
3cx5.HEM_O_4023_oxidoreductase_1.10.2.2	a.3.1.3
3cxh.HEM_D_4003_oxidoreductase_1.10.2.2	a.3.1.3
3cxh.HEM_O_4023_oxidoreductase_1.10.2.2	a.3.1.3
1p84.HEM_D_703_oxidoreductase_1.10.2.2	a.3.1.3
1bcc.HEM_D_243_oxidoreductase_1.10.2.2	a.3.1.3
2bcc.HEM_D_243_oxidoreductase_1.10.2.2	a.3.1.3
3bcc.HEM_D_242_oxidoreductase_1.10.2.2	a.3.1.3
2fyu.HEM_D_242_oxidoreductase_1.10.2.2	a.3.1.3
1ppj.HEC_D_501_oxidoreductase_1.10.2.2	a.3.1.3
1ppj.HEC_Q_501_oxidoreductase_1.10.2.2	a.3.1.3
2a06.HEC_D_501_oxidoreductase_1.10.2.2	a.3.1.3
2a06.HEC_Q_501_oxidoreductase_1.10.2.2	a.3.1.3
1pp9.HEC_D_501_oxidoreductase_1.10.2.2	a.3.1.3
1pp9.HEC_Q_501_oxidoreductase_1.10.2.2	a.3.1.3
1ntm.HEM_D_242_oxidoreductase_1.10.2.2	a.3.1.3
1l0l.HEM_D_242_oxidoreductase_1.10.2.2	a.3.1.3
1ntz.HEM_D_242_oxidoreductase_1.10.2.2	a.3.1.3
1sqx.HEM_D_242_oxidoreductase_1.10.2.2	a.3.1.3
1l0n.HEM_D_242_oxidoreductase_1.10.2.2	a.3.1.3
1sqb.HEM_D_242_oxidoreductase_1.10.2.2	a.3.1.3
1sqv.HEM_D_242_oxidoreductase_1.10.2.2	a.3.1.3
1sqv.HEM_D_242_oxidoreductase_1.10.2.2	a.3.1.3
1ntk.HEM_D_242_oxidoreductase_1.10.2.2	a.3.1.3
1nu1.HEM_D_242_oxidoreductase_1.10.2.2	a.3.1.3
1sqp.HEM_D_243_oxidoreductase_1.10.2.2	a.3.1.3
1be3.HEC_D_242_electrontransport_1.10.2.2	a.3.1.3
1bgy.HEC_D_242_electrontransport_1.10.2.2	a.3.1.3
1bgy.HEC_P_242_electrontransport_1.10.2.2	a.3.1.3
3l70.HEC_D_501_oxidoreductase_1.10.2.2	a.3.1.3
3l70.HEC_Q_501_oxidoreductase_1.10.2.2	a.3.1.3
3l74.HEC_D_501_oxidoreductase_1.10.2.2	a.3.1.3
3l74.HEC_Q_501_oxidoreductase_1.10.2.2	a.3.1.3
3l75.HEC_D_501_oxidoreductase_1.10.2.2	a.3.1.3
3l75.HEC_Q_501_oxidoreductase_1.10.2.2	a.3.1.3
3l71.HEC_D_501_oxidoreductase_1.10.2.2	a.3.1.3
3l71.HEC_Q_501_oxidoreductase_1.10.2.2	a.3.1.3
3h1j.HEC_D_501_oxidoreductase_1.10.2.2	a.3.1.3
3h1j.HEC_Q_501_oxidoreductase_1.10.2.2	a.3.1.3
3l73.HEC_D_501_oxidoreductase_1.10.2.2	a.3.1.3
3l73.HEC_Q_501_oxidoreductase_1.10.2.2	a.3.1.3
3h1h.HEC_D_501_oxidoreductase_1.10.2.2	a.3.1.3
3h1h.HEC_Q_501_oxidoreductase_1.10.2.2	a.3.1.3
3l72.HEC_D_501_oxidoreductase_1.10.2.2	a.3.1.3
3l72.HEC_Q_501_oxidoreductase_1.10.2.2	a.3.1.3
1sqq.HEM_D_242_oxidoreductase_1.10.2.2	a.3.1.3
1m70.HEC_A_199_electrontransport_1.1.1.1	a.3.1.4
1m70.HEC_A_200_electrontransport_1.1.1.1	a.3.1.4
1m70.HEC_A_200_electrontransport_1.1.1.1	a.3.1.4
1m70.HEC_B_200_electrontransport_1.1.1.1	a.3.1.4
1m70.HEC_B_199_electrontransport_1.1.1.1	a.3.1.4
1m70.HEC_B_200_electrontransport_1.1.1.1	a.3.1.4
1m70.HEC_C_200_electrontransport_1.1.1.1	a.3.1.4
1m70.HEC_C_199_electrontransport_1.1.1.1	a.3.1.4
1m70.HEC_C_200_electrontransport_1.1.1.1	a.3.1.4
1m70.HEC_D_199_electrontransport_1.1.1.1	a.3.1.4
1m70.HEC_D_200_electrontransport_1.1.1.1	a.3.1.4
1m70.HEC_D_200_electrontransport_1.1.1.1	a.3.1.4
1m6z.HEC_A_200_electrontransport_1.1.1.1	a.3.1.4
1m6z.HEC_A_199_electrontransport_1.1.1.1	a.3.1.4
1m6z.HEC_A_200_electrontransport_1.1.1.1	a.3.1.4
1m6z.HEC_B_200_electrontransport_1.1.1.1	a.3.1.4
1m6z.HEC_B_199_electrontransport_1.1.1.1	a.3.1.4
1m6z.HEC_B_200_electrontransport_1.1.1.1	a.3.1.4
1m6z.HEC_C_199_electrontransport_1.1.1.1	a.3.1.4
1m6z.HEC_C_200_electrontransport_1.1.1.1	a.3.1.4
1m6z.HEC_C_200_electrontransport_1.1.1.1	a.3.1.4
1m6z.HEC_D_200_electrontransport_1.1.1.1	a.3.1.4
1m6z.HEC_D_199_electrontransport_1.1.1.1	a.3.1.4
1m6z.HEC_D_200_electrontransport_1.1.1.1	a.3.1.4
1etp.HEM_A_199_electrontransport_3.1.1.3	a.3.1.4
1etp.HEM_A_200_electrontransport_3.1.1.3	a.3.1.4
1etp.HEM_A_200_electrontransport_3.1.1.3	a.3.1.4
1etp.HEM_B_199_electrontransport_3.1.1.3	a.3.1.4
1etp.HEM_B_200_electrontransport_3.1.1.3	a.3.1.4
1etp.HEM_B_200_electrontransport_3.1.1.3	a.3.1.4
1h1o.HEM_A_1184_electrontransport_3.2.1.4	a.3.1.4
1h1o.HEM_A_1185_electrontransport_3.2.1.4	a.3.1.4
1h1o.HEM_A_1184_electrontransport_3.2.1.4	a.3.1.4
1h1o.HEM_B_1386_electrontransport_3.2.1.4	a.3.1.4
1h1o.HEM_B_1385_electrontransport_3.2.1.4	a.3.1.4
1h1o.HEM_B_1385_electrontransport_3.2.1.4	a.3.1.4
1iqc.HEM_A_401_oxidoreductase_2.4.2.29	a.3.1.5
1iqc.HEM_A_402_oxidoreductase_2.4.2.29	a.3.1.5
1iqc.HEM_A_402_oxidoreductase_2.4.2.29	a.3.1.5
1iqc.HEM_B_402_oxidoreductase_2.4.2.29	a.3.1.5
1iqc.HEM_B_401_oxidoreductase_2.4.2.29	a.3.1.5
1iqc.HEM_B_402_oxidoreductase_2.4.2.29	a.3.1.5
1iqc.HEM_C_402_oxidoreductase_2.4.2.29	a.3.1.5
1iqc.HEM_C_401_oxidoreductase_2.4.2.29	a.3.1.5
1iqc.HEM_C_402_oxidoreductase_2.4.2.29	a.3.1.5
1iqc.HEM_D_401_oxidoreductase_2.4.2.29	a.3.1.5
1iqc.HEM_D_402_oxidoreductase_2.4.2.29	a.3.1.5
1iqc.HEM_D_402_oxidoreductase_2.4.2.29	a.3.1.5
2vhd.HEC_A_402_oxidoreductase_1.11.1.5	a.3.1.5
2vhd.HEC_A_401_oxidoreductase_1.11.1.5	a.3.1.5
2vhd.HEC_A_402_oxidoreductase_1.11.1.5	a.3.1.5
2vhd.HEC_B_402_oxidoreductase_1.11.1.5	a.3.1.5
2vhd.HEC_B_401_oxidoreductase_1.11.1.5	a.3.1.5
2vhd.HEC_B_402_oxidoreductase_1.11.1.5	a.3.1.5
1eb7.HEC_A_402_oxidoreductase_1.11.1.5	a.3.1.5
1eb7.HEC_A_401_oxidoreductase_1.11.1.5	a.3.1.5
1eb7.HEC_A_402_oxidoreductase_1.11.1.5	a.3.1.5
1nml.HEM_A_402_oxidoreductase_1.11.1.5	a.3.1.5
1nml.HEM_A_401_oxidoreductase_1.11.1.5	a.3.1.5
1nml.HEM_A_402_oxidoreductase_1.11.1.5	a.3.1.5
1rz6.HEM_A_401_oxidoreductase_1.11.1.5	a.3.1.5
1rz6.HEM_A_402_oxidoreductase_1.11.1.5	a.3.1.5
1rz6.HEM_A_402_oxidoreductase_1.11.1.5	a.3.1.5
1rz5.HEM_A_402_oxidoreductase_1.11.1.5	a.3.1.5
1rz5.HEM_A_401_oxidoreductase_1.11.1.5	a.3.1.5
1rz5.HEM_A_402_oxidoreductase_1.11.1.5	a.3.1.5
1kb0.HEC_A_802_oxidoreductase_1.1.99.-	a.3.1.6
1kv9.HEM_A_901_oxidoreductase_1.1.99.-	a.3.1.6
1jju.HEM_A_991_electrontransportprotein_3.5.2.6	a.3.1.7
1jju.HEM_A_992_electrontransportprotein_3.5.2.6	a.3.1.7
1jju.HEM_A_992_electrontransportprotein_3.5.2.6	a.3.1.7
1pby.HEM_A_992_oxidoreductase_1.4.99.3	a.3.1.7
1pby.HEM_A_992_oxidoreductase_1.4.99.3	a.3.1.7
1jmx.HEC_A_1002_oxidoreductase_2.7.7.31	a.3.1.7
1jmx.HEC_A_1001_oxidoreductase_2.7.7.31	a.3.1.7
1jmx.HEC_A_1001_oxidoreductase_2.7.7.31	a.3.1.7
1jmz.HEC_A_1002_oxidoreductase_3.1.1.3	a.3.1.7
1jmz.HEC_A_1001_oxidoreductase_3.1.1.3	a.3.1.7
1jmz.HEC_A_1001_oxidoreductase_3.1.1.3	a.3.1.7
1h32.HEC_A_1264_electrontransfer_3.4.21.26	a.3.1.8
1h32.HEC_A_1263_electrontransfer_3.4.21.26	a.3.1.8
1h32.HEC_A_1264_electrontransfer_3.4.21.26	a.3.1.8
1h33.HEC_A_1263_electrontransfer_3.4.21.26	a.3.1.8
1h33.HEC_A_1262_electrontransfer_3.4.21.26	a.3.1.8
1h33.HEC_A_1263_electrontransfer_3.4.21.26	a.3.1.8
2oz1.HEC_A_953_electrontransport_1.1.2.3	a.3.1.8
2oz1.HEC_A_952_electrontransport_1.1.2.3	a.3.1.8
2oz1.HEC_A_953_electrontransport_1.1.2.3	a.3.1.8
2oz1.HEC_C_953_electrontransport_1.1.2.3	a.3.1.8
2oz1.HEC_C_952_electrontransport_1.1.2.3	a.3.1.8
2oz1.HEC_C_953_electrontransport_1.1.2.3	a.3.1.8
2oz1.HEC_E_952_electrontransport_1.1.2.3	a.3.1.8
2oz1.HEC_E_953_electrontransport_1.1.2.3	a.3.1.8
2oz1.HEC_E_953_electrontransport_1.1.2.3	a.3.1.8
2oz1.HEC_G_952_electrontransport_1.1.2.3	a.3.1.8
2oz1.HEC_G_953_electrontransport_1.1.2.3	a.3.1.8
2oz1.HEC_G_953_electrontransport_1.1.2.3	a.3.1.8
1h31.HEC_A_1262_electrontransport_3.4.21.26	a.3.1.8
1h31.HEC_A_1263_electrontransport_3.4.21.26	a.3.1.8
1h31.HEC_A_1263_electrontransport_3.4.21.26	a.3.1.8
1h31.HEC_C_1262_electrontransport_3.4.21.26	a.3.1.8
1h31.HEC_C_1263_electrontransport_3.4.21.26	a.3.1.8
1h31.HEC_C_1263_electrontransport_3.4.21.26	a.3.1.8
1h31.HEC_E_1263_electrontransport_3.4.21.26	a.3.1.8
1h31.HEC_E_1262_electrontransport_3.4.21.26	a.3.1.8
1h31.HEC_E_1263_electrontransport_3.4.21.26	a.3.1.8
1h31.HEC_G_1263_electrontransport_3.4.21.26	a.3.1.8
1h31.HEC_G_1262_electrontransport_3.4.21.26	a.3.1.8
1h31.HEC_G_1263_electrontransport_3.4.21.26	a.3.1.8
4aan.HEC_A_400_oxidoreductase_1.11.1.5	a.3.1.0
4aan.HEC_A_401_oxidoreductase_1.11.1.5	a.3.1.0
4aan.HEC_A_401_oxidoreductase_1.11.1.5	a.3.1.0
4aal.HEC_A_423_oxidoreductase_1.11.1.5	a.3.1.0
4aal.HEC_A_424_oxidoreductase_1.11.1.5	a.3.1.0
4aal.HEC_A_424_oxidoreductase_1.11.1.5	a.3.1.0
4aal.HEC_B_423_oxidoreductase_1.11.1.5	a.3.1.0
4aal.HEC_B_424_oxidoreductase_1.11.1.5	a.3.1.0
4aal.HEC_B_424_oxidoreductase_1.11.1.5	a.3.1.0
4aam.HEC_A_400_oxidoreductase_1.11.1.5	a.3.1.0
4aam.HEC_A_401_oxidoreductase_1.11.1.5	a.3.1.0
4aam.HEC_A_401_oxidoreductase_1.11.1.5	a.3.1.0
4aao.HEC_A_400_oxidoreductase_1.11.1.5	a.3.1.0
4aao.HEC_A_401_oxidoreductase_1.11.1.5	a.3.1.0
4aao.HEC_A_401_oxidoreductase_1.11.1.5	a.3.1.0
4aao.HEC_B_400_oxidoreductase_1.11.1.5	a.3.1.0
4aao.HEC_B_401_oxidoreductase_1.11.1.5	a.3.1.0
4aao.HEC_B_401_oxidoreductase_1.11.1.5	a.3.1.0
3hq9.HEM_A_400_oxidoreductase_1.11.1.5	a.3.1.0
3hq9.HEM_A_401_oxidoreductase_1.11.1.5	a.3.1.0
3hq9.HEM_A_401_oxidoreductase_1.11.1.5	a.3.1.0
3hq9.HEM_B_401_oxidoreductase_1.11.1.5	a.3.1.0
3hq9.HEM_B_400_oxidoreductase_1.11.1.5	a.3.1.0
3hq9.HEM_B_401_oxidoreductase_1.11.1.5	a.3.1.0
3dp5.HEM_A_122_electrontransport_4.2.1.-	a.3.1.0
3hq6.HEM_A_401_oxidoreductase_1.11.1.5	a.3.1.0
3hq6.HEM_A_400_oxidoreductase_1.11.1.5	a.3.1.0
3hq6.HEM_A_401_oxidoreductase_1.11.1.5	a.3.1.0
3hq6.HEM_B_401_oxidoreductase_1.11.1.5	a.3.1.0
3hq6.HEM_B_400_oxidoreductase_1.11.1.5	a.3.1.0
3hq6.HEM_B_401_oxidoreductase_1.11.1.5	a.3.1.0
3hq7.HEM_A_402_oxidoreductase_1.11.1.5	a.3.1.0
3hq7.HEM_A_401_oxidoreductase_1.11.1.5	a.3.1.0
3hq7.HEM_A_402_oxidoreductase_1.11.1.5	a.3.1.0
3hq8.HEM_A_400_oxidoreductase_1.11.1.5	a.3.1.0
3hq8.HEM_A_401_oxidoreductase_1.11.1.5	a.3.1.0
3hq8.HEM_A_401_oxidoreductase_1.11.1.5	a.3.1.0
3hq8.HEM_B_400_oxidoreductase_1.11.1.5	a.3.1.0
3hq8.HEM_B_401_oxidoreductase_1.11.1.5	a.3.1.0
3hq8.HEM_B_401_oxidoreductase_1.11.1.5	a.3.1.0
2c1d.HEC_A_1291_oxidoreductase_3.4.17.2	a.3.1.0
2c1d.HEC_A_1292_oxidoreductase_3.4.17.2	a.3.1.0
2c1d.HEC_A_1292_oxidoreductase_3.4.17.2	a.3.1.0
2c1d.HEC_C_1292_oxidoreductase_3.4.17.2	a.3.1.0
2c1d.HEC_C_1291_oxidoreductase_3.4.17.2	a.3.1.0
2c1d.HEC_C_1292_oxidoreductase_3.4.17.2	a.3.1.0
2c1d.HEC_E_1291_oxidoreductase_3.4.17.2	a.3.1.0
2c1d.HEC_E_1292_oxidoreductase_3.4.17.2	a.3.1.0
2c1d.HEC_E_1292_oxidoreductase_3.4.17.2	a.3.1.0
2c1d.HEC_G_1292_oxidoreductase_3.4.17.2	a.3.1.0
2c1d.HEC_G_1291_oxidoreductase_3.4.17.2	a.3.1.0
2c1d.HEC_G_1292_oxidoreductase_3.4.17.2	a.3.1.0
2c1v.HEC_A_402_oxidoreductase_1.11.1.5	a.3.1.0
2c1v.HEC_A_401_oxidoreductase_1.11.1.5	a.3.1.0
2c1v.HEC_A_402_oxidoreductase_1.11.1.5	a.3.1.0
2c1v.HEC_B_402_oxidoreductase_1.11.1.5	a.3.1.0
2c1v.HEC_B_401_oxidoreductase_1.11.1.5	a.3.1.0
2c1v.HEC_B_402_oxidoreductase_1.11.1.5	a.3.1.0
2c1u.HEC_A_402_oxidoreductase_1.11.1.5	a.3.1.0
2c1u.HEC_A_401_oxidoreductase_1.11.1.5	a.3.1.0
2c1u.HEC_A_402_oxidoreductase_1.11.1.5	a.3.1.0
2c1u.HEC_B_401_oxidoreductase_1.11.1.5	a.3.1.0
2c1u.HEC_B_402_oxidoreductase_1.11.1.5	a.3.1.0
2c1u.HEC_B_402_oxidoreductase_1.11.1.5	a.3.1.0
2c1u.HEC_C_401_oxidoreductase_1.11.1.5	a.3.1.0
2c1u.HEC_C_402_oxidoreductase_1.11.1.5	a.3.1.0
2c1u.HEC_C_402_oxidoreductase_1.11.1.5	a.3.1.0
2c1u.HEC_D_401_oxidoreductase_1.11.1.5	a.3.1.0
2c1u.HEC_D_402_oxidoreductase_1.11.1.5	a.3.1.0
2c1u.HEC_D_402_oxidoreductase_1.11.1.5	a.3.1.0
1zzh.HEC_A_802_oxidoreductase_1.11.1.5	a.3.1.0
1zzh.HEC_A_803_oxidoreductase_1.11.1.5	a.3.1.0
1zzh.HEC_A_803_oxidoreductase_1.11.1.5	a.3.1.0
1zzh.HEC_B_401_oxidoreductase_1.11.1.5	a.3.1.0
1zzh.HEC_B_402_oxidoreductase_1.11.1.5	a.3.1.0
1zzh.HEC_B_402_oxidoreductase_1.11.1.5	a.3.1.0
1zzh.HEC_C_401_oxidoreductase_1.11.1.5	a.3.1.0
1zzh.HEC_C_402_oxidoreductase_1.11.1.5	a.3.1.0
1zzh.HEC_C_402_oxidoreductase_1.11.1.5	a.3.1.0
1zzh.HEC_D_402_oxidoreductase_1.11.1.5	a.3.1.0
1zzh.HEC_D_401_oxidoreductase_1.11.1.5	a.3.1.0
1zzh.HEC_D_402_oxidoreductase_1.11.1.5	a.3.1.0
3o5c.HEM_A_501_oxidoreductase_2.7.1.1	a.3.1.0
3o5c.HEM_A_401_oxidoreductase_2.7.1.1	a.3.1.0
3o5c.HEM_A_501_oxidoreductase_2.7.1.1	a.3.1.0
3o5c.HEM_B_502_oxidoreductase_2.7.1.1	a.3.1.0
3o5c.HEM_B_402_oxidoreductase_2.7.1.1	a.3.1.0
3o5c.HEM_B_502_oxidoreductase_2.7.1.1	a.3.1.0
3o5c.HEM_C_503_oxidoreductase_2.7.1.1	a.3.1.0
3o5c.HEM_C_403_oxidoreductase_2.7.1.1	a.3.1.0
3o5c.HEM_C_503_oxidoreductase_2.7.1.1	a.3.1.0
3o5c.HEM_D_404_oxidoreductase_2.7.1.1	a.3.1.0
3o5c.HEM_D_504_oxidoreductase_2.7.1.1	a.3.1.0
3o5c.HEM_D_504_oxidoreductase_2.7.1.1	a.3.1.0
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.3.1.0
4xxl.HEM_A_201_electrontransport_1.1.3.6	a.4.1.1
